Var2_clusterID	Var1_clusterID	Var2	Var1	corr_coeff	pval	Var1_central_node	Var2_central_node
54	26	Faecalibacterium_prausnitzii_C	Blautia_A_obeum	-0.1731	0.4236	TLL30_bin.87.fasta	TLL06_bin.94.fasta
54	22	Faecalibacterium_prausnitzii_C	Agathobaculum_butyriciproducens	-0.2604	0.1788	TLL73_bin.62.fasta	TLL06_bin.94.fasta
54	614	Faecalibacterium_prausnitzii_C	Collinsella_SGB_14400	0.021	0.9091	TLL12_bin.19.fasta	TLL06_bin.94.fasta
54	101	Faecalibacterium_prausnitzii_C	Agathobacter_rectale	0.4821	0.016	TLL04_bin.33.fasta	TLL06_bin.94.fasta
54	60	Faecalibacterium_prausnitzii_C	Bacteroides_ovatus	-0.3125	0.1179	TLL09_bin.26.fasta	TLL06_bin.94.fasta
54	18	Faecalibacterium_prausnitzii_C	Bifidobacterium_pseudocatenulatum	0.1246	0.5355	TLL49_bin.59.fasta	TLL06_bin.94.fasta
54	332	Faecalibacterium_prausnitzii_C	Collinsella_sp900542825_SRR1197039_bin.26	0.2173	0.2847	TLL63_bin.60.fasta	TLL06_bin.94.fasta
54	430	Faecalibacterium_prausnitzii_C	Clostridium_SGB_4780	0.2606	0.2108	TLL97_bin.22.fasta	TLL06_bin.94.fasta
54	79	Faecalibacterium_prausnitzii_C	Dorea_longicatena	0.3046	0.1259	TLL97_bin.42.fasta	TLL06_bin.94.fasta
54	214	Faecalibacterium_prausnitzii_C	Bacteroides_thetaiotaomicron	-0.2881	0.1339	TLL15_bin.24.fasta	TLL06_bin.94.fasta
54	166	Faecalibacterium_prausnitzii_C	Bacteroides_xylanisolvens	-0.3043	0.1299	TLL72_bin.39.fasta	TLL06_bin.94.fasta
54	236	Faecalibacterium_prausnitzii_C	Escherichia_flexneri	-0.0522	0.8042	TLL96_bin.32.fasta	TLL06_bin.94.fasta
54	13	Faecalibacterium_prausnitzii_C	Acetatifactor_sp900066565	-0.2598	0.2018	TLL23_bin.43.fasta	TLL06_bin.94.fasta
54	162	Faecalibacterium_prausnitzii_C	Collinsella_SGB_14425	-0.0296	0.8691	TLL72_bin.74.fasta	TLL06_bin.94.fasta
54	25	Faecalibacterium_prausnitzii_C	Blautia_A_sp900120195	-0.4738	0.021	TLL103_bin.41.fasta	TLL06_bin.94.fasta
54	325	Faecalibacterium_prausnitzii_C	Dorea_formicigenerans_SGB_4575	-0.49	0.024	TLL35_bin.77.fasta	TLL06_bin.94.fasta
54	154	Faecalibacterium_prausnitzii_C	Anaerostipes_hadrus	0.0867	0.6793	TLL43_bin.39.fasta	TLL06_bin.94.fasta
54	282	Faecalibacterium_prausnitzii_C	Coprococcus_B_comes	-0.0135	0.9471	TLL91_bin.10.fasta	TLL06_bin.94.fasta
54	144	Faecalibacterium_prausnitzii_C	Collinsella_aerofaciens_E	0.2302	0.2587	TLL57_bin.37.fasta	TLL06_bin.94.fasta
54	250	Faecalibacterium_prausnitzii_C	Bacteroides_uniformis	-0.3045	0.1249	TLL47_bin.18.fasta	TLL06_bin.94.fasta
54	90	Faecalibacterium_prausnitzii_C	CAG-41_sp900066215	0.0201	0.9031	TLL89_bin.92.fasta	TLL06_bin.94.fasta
54	33	Faecalibacterium_prausnitzii_C	Bacteroides_B_vulgatus	-0.2663	0.1748	TLL27_bin.76.fasta	TLL06_bin.94.fasta
54	334	Faecalibacterium_prausnitzii_C	Collinsella_SGB_14507	0.1516	0.4446	TLL96_bin.12.fasta	TLL06_bin.94.fasta
54	97	Faecalibacterium_prausnitzii_C	Eubacterium_E_hallii	-0.0294	0.8911	TLL26_bin.1.fasta	TLL06_bin.94.fasta
54	35	Faecalibacterium_prausnitzii_C	Blautia_A_sp900066165	-0.6026	0.005	TLL95_bin.76.fasta	TLL06_bin.94.fasta
54	0	Faecalibacterium_prausnitzii_C	Collinsella_sp002232035	0.2037	0.2977	TLL10_bin.21.fasta	TLL06_bin.94.fasta
54	74	Faecalibacterium_prausnitzii_C	CAG-81_sp900066535	0.06	0.8122	TLL90_bin.66.fasta	TLL06_bin.94.fasta
60	309	Bacteroides_ovatus	Agathobacter_faecis	-0.2093	0.3107	TLL76_bin.87.fasta	TLL09_bin.26.fasta
60	22	Bacteroides_ovatus	Agathobaculum_butyriciproducens	0.531	0.005	TLL73_bin.62.fasta	TLL09_bin.26.fasta
60	672	Bacteroides_ovatus	Bacteroides_coprocola_SGB_1891	0.8217	0.001	TLL53_bin.50.fasta	TLL09_bin.26.fasta
60	33	Bacteroides_ovatus	Bacteroides_B_vulgatus	0.9089	0.001	TLL27_bin.76.fasta	TLL09_bin.26.fasta
60	154	Bacteroides_ovatus	Anaerostipes_hadrus	-0.1567	0.4466	TLL43_bin.39.fasta	TLL09_bin.26.fasta
60	101	Bacteroides_ovatus	Agathobacter_rectale	0.0444	0.8322	TLL04_bin.33.fasta	TLL09_bin.26.fasta
60	66	Bacteroides_ovatus	Bacteroides_B_massiliensis	0.7944	0.001	TLL27_bin.51.fasta	TLL09_bin.26.fasta
60	13	Bacteroides_ovatus	Acetatifactor_sp900066565	0.1216	0.5624	TLL23_bin.43.fasta	TLL09_bin.26.fasta
60	452	Bacteroides_ovatus	Alistipes_putredinis	0.4015	0.029	TLL100_bin.80.fasta	TLL09_bin.26.fasta
62	74	Faecalibacterium_prausnitzii_G	CAG-81_sp900066535	0.0482	0.7972	TLL90_bin.66.fasta	TLL97_bin.11.fasta
62	284	Faecalibacterium_prausnitzii_G	Bifidobacterium_longum	0.1789	0.3776	TLL98_bin.70.fasta	TLL97_bin.11.fasta
62	620	Faecalibacterium_prausnitzii_G	Dorea_longicatena_B	0.2973	0.1319	TLL62_bin.65.fasta	TLL97_bin.11.fasta
62	79	Faecalibacterium_prausnitzii_G	Dorea_longicatena	0.0409	0.8302	TLL97_bin.42.fasta	TLL97_bin.11.fasta
62	523	Faecalibacterium_prausnitzii_G	Blautia_A_sp003471165_ERR1578675_bin.45	-0.4525	0.019	TLL34_bin.16.fasta	TLL97_bin.11.fasta
62	101	Faecalibacterium_prausnitzii_G	Agathobacter_rectale	0.043	0.8631	TLL04_bin.33.fasta	TLL97_bin.11.fasta
62	66	Faecalibacterium_prausnitzii_G	Bacteroides_B_massiliensis	-0.2056	0.3297	TLL27_bin.51.fasta	TLL97_bin.11.fasta
62	679	Faecalibacterium_prausnitzii_G	Collinsella_aerofaciens_SGB_14631	0.1071	0.6054	TLL07_bin.31.fasta	TLL97_bin.11.fasta
62	280	Faecalibacterium_prausnitzii_G	Bifidobacterium_adolescentis	0.153	0.4396	TLL74_bin.113.fasta	TLL97_bin.11.fasta
62	18	Faecalibacterium_prausnitzii_G	Bifidobacterium_pseudocatenulatum	0.3736	0.0669	TLL49_bin.59.fasta	TLL97_bin.11.fasta
62	26	Faecalibacterium_prausnitzii_G	Blautia_A_obeum	-0.4424	0.016	TLL30_bin.87.fasta	TLL97_bin.11.fasta
62	154	Faecalibacterium_prausnitzii_G	Anaerostipes_hadrus	0.2857	0.1489	TLL43_bin.39.fasta	TLL97_bin.11.fasta
62	166	Faecalibacterium_prausnitzii_G	Bacteroides_xylanisolvens	-0.1312	0.5025	TLL72_bin.39.fasta	TLL97_bin.11.fasta
62	294	Faecalibacterium_prausnitzii_G	Faecalibacterium_prausnitzii_D	0.5727	0.003	TLL105_bin.26.fasta	TLL97_bin.11.fasta
62	34	Faecalibacterium_prausnitzii_G	Blautia_A_wexlerae	-0.3734	0.0749	TLL97_bin.80.fasta	TLL97_bin.11.fasta
62	31	Faecalibacterium_prausnitzii_G	Faecalibacterium_prausnitzii_E	0.2568	0.1888	TLL96_bin.33.fasta	TLL97_bin.11.fasta
62	606	Faecalibacterium_prausnitzii_G	Blautia_A_sp900066335	0.0905	0.6573	TLL02_bin.63.fasta	TLL97_bin.11.fasta
62	162	Faecalibacterium_prausnitzii_G	Collinsella_SGB_14425	-0.0057	0.979	TLL72_bin.74.fasta	TLL97_bin.11.fasta
62	16	Faecalibacterium_prausnitzii_G	Eubacterium_E_hallii_A	-0.2575	0.1818	TLL62_bin.17.fasta	TLL97_bin.11.fasta
62	90	Faecalibacterium_prausnitzii_G	CAG-41_sp900066215	0.0064	0.968	TLL89_bin.92.fasta	TLL97_bin.11.fasta
62	658	Faecalibacterium_prausnitzii_G	Bifidobacterium_catenulatum	0.2239	0.2657	TLL38_bin.25.fasta	TLL97_bin.11.fasta
62	325	Faecalibacterium_prausnitzii_G	Dorea_formicigenerans_SGB_4575	-0.4132	0.038	TLL35_bin.77.fasta	TLL97_bin.11.fasta
62	50	Faecalibacterium_prausnitzii_G	Blautia_A_massiliensis	-0.1823	0.3397	TLL15_bin.16.fasta	TLL97_bin.11.fasta
62	25	Faecalibacterium_prausnitzii_G	Blautia_A_sp900120195	-0.4824	0.021	TLL103_bin.41.fasta	TLL97_bin.11.fasta
62	250	Faecalibacterium_prausnitzii_G	Bacteroides_uniformis	-0.2044	0.3187	TLL47_bin.18.fasta	TLL97_bin.11.fasta
62	17	Faecalibacterium_prausnitzii_G	Eubacterium_I_ramulus_A	-0.0123	0.95	TLL80_bin.32.fasta	TLL97_bin.11.fasta
62	282	Faecalibacterium_prausnitzii_G	Coprococcus_B_comes	0.1717	0.3826	TLL91_bin.10.fasta	TLL97_bin.11.fasta
62	672	Faecalibacterium_prausnitzii_G	Bacteroides_coprocola_SGB_1891	-0.2446	0.2128	TLL53_bin.50.fasta	TLL97_bin.11.fasta
62	33	Faecalibacterium_prausnitzii_G	Bacteroides_B_vulgatus	-0.1375	0.4845	TLL27_bin.76.fasta	TLL97_bin.11.fasta
62	332	Faecalibacterium_prausnitzii_G	Collinsella_sp900542825_SRR1197039_bin.26	0.0195	0.9151	TLL63_bin.60.fasta	TLL97_bin.11.fasta
62	309	Faecalibacterium_prausnitzii_G	Agathobacter_faecis	0.4565	0.014	TLL76_bin.87.fasta	TLL97_bin.11.fasta
62	121	Faecalibacterium_prausnitzii_G	Eubacterium_I_ramulus	0.0414	0.8412	TLL60_bin.40.fasta	TLL97_bin.11.fasta
62	452	Faecalibacterium_prausnitzii_G	Alistipes_putredinis	-0.33	0.0799	TLL100_bin.80.fasta	TLL97_bin.11.fasta
62	60	Faecalibacterium_prausnitzii_G	Bacteroides_ovatus	-0.0462	0.8102	TLL09_bin.26.fasta	TLL97_bin.11.fasta
62	54	Faecalibacterium_prausnitzii_G	Faecalibacterium_prausnitzii_C	0.3349	0.0949	TLL06_bin.94.fasta	TLL97_bin.11.fasta
62	144	Faecalibacterium_prausnitzii_G	Collinsella_aerofaciens_E	-0.0376	0.8641	TLL57_bin.37.fasta	TLL97_bin.11.fasta
62	541	Faecalibacterium_prausnitzii_G	Blautia_SGB_4795	-0.334	0.1139	TLL101_bin.55.fasta	TLL97_bin.11.fasta
62	614	Faecalibacterium_prausnitzii_G	Collinsella_SGB_14400	-0.0247	0.9111	TLL12_bin.19.fasta	TLL97_bin.11.fasta
62	236	Faecalibacterium_prausnitzii_G	Escherichia_flexneri	-0.3667	0.0509	TLL96_bin.32.fasta	TLL97_bin.11.fasta
62	334	Faecalibacterium_prausnitzii_G	Collinsella_SGB_14507	0.0031	0.991	TLL96_bin.12.fasta	TLL97_bin.11.fasta
62	430	Faecalibacterium_prausnitzii_G	Clostridium_SGB_4780	-0.1535	0.4605	TLL97_bin.22.fasta	TLL97_bin.11.fasta
62	13	Faecalibacterium_prausnitzii_G	Acetatifactor_sp900066565	0.1946	0.3157	TLL23_bin.43.fasta	TLL97_bin.11.fasta
62	49	Faecalibacterium_prausnitzii_G	Dorea_formicigenerans	-0.1819	0.3966	TLL82_bin.89.fasta	TLL97_bin.11.fasta
62	0	Faecalibacterium_prausnitzii_G	Collinsella_sp002232035	0.0394	0.8432	TLL10_bin.21.fasta	TLL97_bin.11.fasta
62	214	Faecalibacterium_prausnitzii_G	Bacteroides_thetaiotaomicron	-0.3317	0.0869	TLL15_bin.24.fasta	TLL97_bin.11.fasta
62	35	Faecalibacterium_prausnitzii_G	Blautia_A_sp900066165	-0.5286	0.018	TLL95_bin.76.fasta	TLL97_bin.11.fasta
62	97	Faecalibacterium_prausnitzii_G	Eubacterium_E_hallii	0.0417	0.8272	TLL26_bin.1.fasta	TLL97_bin.11.fasta
62	22	Faecalibacterium_prausnitzii_G	Agathobaculum_butyriciproducens	-0.2569	0.2038	TLL73_bin.62.fasta	TLL97_bin.11.fasta
66	452	Bacteroides_B_massiliensis	Alistipes_putredinis	0.5142	0.009	TLL100_bin.80.fasta	TLL27_bin.51.fasta
66	101	Bacteroides_B_massiliensis	Agathobacter_rectale	0.1675	0.4026	TLL04_bin.33.fasta	TLL27_bin.51.fasta
66	154	Bacteroides_B_massiliensis	Anaerostipes_hadrus	-0.3532	0.0759	TLL43_bin.39.fasta	TLL27_bin.51.fasta
66	13	Bacteroides_B_massiliensis	Acetatifactor_sp900066565	0.0844	0.7003	TLL23_bin.43.fasta	TLL27_bin.51.fasta
66	309	Bacteroides_B_massiliensis	Agathobacter_faecis	-0.2835	0.1638	TLL76_bin.87.fasta	TLL27_bin.51.fasta
66	22	Bacteroides_B_massiliensis	Agathobaculum_butyriciproducens	0.5867	0.001	TLL73_bin.62.fasta	TLL27_bin.51.fasta
69	50	Roseburia_inulinivorans	Blautia_A_massiliensis	-0.3535	0.0829	TLL15_bin.16.fasta	TLL75_bin.70.fasta
69	612	Roseburia_inulinivorans	NS_612	0.3023	0.1668	TLL10_bin.42.fasta	TLL75_bin.70.fasta
69	606	Roseburia_inulinivorans	Blautia_A_sp900066335	0.2587	0.2098	TLL02_bin.63.fasta	TLL75_bin.70.fasta
69	215	Roseburia_inulinivorans	Flavonifractor_sp000508885	0.1582	0.4246	TLL15_bin.50.fasta	TLL75_bin.70.fasta
69	35	Roseburia_inulinivorans	Blautia_A_sp900066165	0.144	0.5215	TLL95_bin.76.fasta	TLL75_bin.70.fasta
69	330	Roseburia_inulinivorans	NS_330	0.128	0.5714	TLL72_bin.89.fasta	TLL75_bin.70.fasta
69	325	Roseburia_inulinivorans	Dorea_formicigenerans_SGB_4575	0.1746	0.4286	TLL35_bin.77.fasta	TLL75_bin.70.fasta
69	154	Roseburia_inulinivorans	Anaerostipes_hadrus	0.106	0.6114	TLL43_bin.39.fasta	TLL75_bin.70.fasta
69	144	Roseburia_inulinivorans	Collinsella_aerofaciens_E	-0.099	0.6134	TLL57_bin.37.fasta	TLL75_bin.70.fasta
69	146	Roseburia_inulinivorans	Faecalibacterium_SGB_15315	0.1751	0.4066	TLL11_bin.59.fasta	TLL75_bin.70.fasta
69	92	Roseburia_inulinivorans	Faecalicatena_gnavus	0.4224	0.033	TLL02_bin.78.fasta	TLL75_bin.70.fasta
69	334	Roseburia_inulinivorans	Collinsella_SGB_14507	-0.2248	0.2577	TLL96_bin.12.fasta	TLL75_bin.70.fasta
69	546	Roseburia_inulinivorans	Gemmiger_SGB_15299	-0.4955	0.009	TLL62_bin.40.fasta	TLL75_bin.70.fasta
69	282	Roseburia_inulinivorans	Coprococcus_B_comes	-0.2481	0.2238	TLL91_bin.10.fasta	TLL75_bin.70.fasta
69	7	Roseburia_inulinivorans	Gemmiger_SGB_15295_CID_7	-0.4642	0.017	TLL61_bin.62.fasta	TLL75_bin.70.fasta
69	79	Roseburia_inulinivorans	Dorea_longicatena	-0.2863	0.1399	TLL97_bin.42.fasta	TLL75_bin.70.fasta
69	17	Roseburia_inulinivorans	Eubacterium_I_ramulus_A	0.2131	0.2657	TLL80_bin.32.fasta	TLL75_bin.70.fasta
69	620	Roseburia_inulinivorans	Dorea_longicatena_B	-0.2785	0.1369	TLL62_bin.65.fasta	TLL75_bin.70.fasta
69	0	Roseburia_inulinivorans	Collinsella_sp002232035	-0.2088	0.2867	TLL10_bin.21.fasta	TLL75_bin.70.fasta
69	62	Roseburia_inulinivorans	Faecalibacterium_prausnitzii_G	0.2172	0.2567	TLL97_bin.11.fasta	TLL75_bin.70.fasta
69	31	Roseburia_inulinivorans	Faecalibacterium_prausnitzii_E	-0.2466	0.2398	TLL96_bin.33.fasta	TLL75_bin.70.fasta
69	121	Roseburia_inulinivorans	Eubacterium_I_ramulus	0.0708	0.7493	TLL60_bin.40.fasta	TLL75_bin.70.fasta
69	250	Roseburia_inulinivorans	Bacteroides_uniformis	0.2147	0.2907	TLL47_bin.18.fasta	TLL75_bin.70.fasta
69	13	Roseburia_inulinivorans	Acetatifactor_sp900066565	0.3127	0.1169	TLL23_bin.43.fasta	TLL75_bin.70.fasta
69	318	Roseburia_inulinivorans	NS_318	0.3851	0.0809	TLL56_bin.56.fasta	TLL75_bin.70.fasta
69	236	Roseburia_inulinivorans	Escherichia_flexneri	0.1174	0.5465	TLL96_bin.32.fasta	TLL75_bin.70.fasta
69	664	Roseburia_inulinivorans	Faecalibacterium_prausnitzii_J_CID_664	0.0614	0.7542	TLL35_bin.66.fasta	TLL75_bin.70.fasta
69	10	Roseburia_inulinivorans	KLE1615_sp900066985	-0.3228	0.1259	TLL84_bin.27.fasta	TLL75_bin.70.fasta
69	143	Roseburia_inulinivorans	Faecalibacterium_SGB_15346	-0.0977	0.6503	TLL08_bin.14.fasta	TLL75_bin.70.fasta
69	33	Roseburia_inulinivorans	Bacteroides_B_vulgatus	0.4656	0.015	TLL27_bin.76.fasta	TLL75_bin.70.fasta
69	162	Roseburia_inulinivorans	Collinsella_SGB_14425	-0.2543	0.1988	TLL72_bin.74.fasta	TLL75_bin.70.fasta
69	49	Roseburia_inulinivorans	Dorea_formicigenerans	-0.2363	0.2567	TLL82_bin.89.fasta	TLL75_bin.70.fasta
69	547	Roseburia_inulinivorans	Faecalibacterium_prausnitzii_H	-0.1917	0.3357	TLL03_bin.1.fasta	TLL75_bin.70.fasta
69	54	Roseburia_inulinivorans	Faecalibacterium_prausnitzii_C	-0.0416	0.8352	TLL06_bin.94.fasta	TLL75_bin.70.fasta
69	658	Roseburia_inulinivorans	Bifidobacterium_catenulatum	-0.2036	0.3097	TLL38_bin.25.fasta	TLL75_bin.70.fasta
69	452	Roseburia_inulinivorans	Alistipes_putredinis	-0.0043	0.982	TLL100_bin.80.fasta	TLL75_bin.70.fasta
69	258	Roseburia_inulinivorans	Parabacteroides_merdae	0.1026	0.6044	TLL01_bin.36.fasta	TLL75_bin.70.fasta
69	166	Roseburia_inulinivorans	Bacteroides_xylanisolvens	0.406	0.045	TLL72_bin.39.fasta	TLL75_bin.70.fasta
69	284	Roseburia_inulinivorans	Bifidobacterium_longum	0.1072	0.6154	TLL98_bin.70.fasta	TLL75_bin.70.fasta
69	207	Roseburia_inulinivorans	Gemmiger_sp003476825	-0.2791	0.1588	TLL31_bin.94.fasta	TLL75_bin.70.fasta
69	309	Roseburia_inulinivorans	Agathobacter_faecis	0.3054	0.1189	TLL76_bin.87.fasta	TLL75_bin.70.fasta
69	214	Roseburia_inulinivorans	Bacteroides_thetaiotaomicron	0.3841	0.043	TLL15_bin.24.fasta	TLL75_bin.70.fasta
69	523	Roseburia_inulinivorans	Blautia_A_sp003471165_ERR1578675_bin.45	0.3311	0.1129	TLL34_bin.16.fasta	TLL75_bin.70.fasta
69	9	Roseburia_inulinivorans	Faecalibacterium_prausnitzii_J_CID_9	0.0541	0.7782	TLL102_bin.121.fasta	TLL75_bin.70.fasta
69	90	Roseburia_inulinivorans	CAG-41_sp900066215	-0.1267	0.5285	TLL89_bin.92.fasta	TLL75_bin.70.fasta
69	665	Roseburia_inulinivorans	NS_665	-0.1476	0.4865	TLL68_bin.41.fasta	TLL75_bin.70.fasta
69	550	Roseburia_inulinivorans	Faecalibacterium_SGB_15345	0.018	0.9331	TLL90_bin.37.fasta	TLL75_bin.70.fasta
69	18	Roseburia_inulinivorans	Bifidobacterium_pseudocatenulatum	-0.0804	0.6943	TLL49_bin.59.fasta	TLL75_bin.70.fasta
69	294	Roseburia_inulinivorans	Faecalibacterium_prausnitzii_D	-0.2227	0.2677	TLL105_bin.26.fasta	TLL75_bin.70.fasta
69	22	Roseburia_inulinivorans	Agathobaculum_butyriciproducens	0.3988	0.048	TLL73_bin.62.fasta	TLL75_bin.70.fasta
69	614	Roseburia_inulinivorans	Collinsella_SGB_14400	-0.2925	0.1459	TLL12_bin.19.fasta	TLL75_bin.70.fasta
69	506	Roseburia_inulinivorans	Fusicatenibacter_saccharivorans	0.1428	0.4775	TLL54_bin.14.fasta	TLL75_bin.70.fasta
69	29	Roseburia_inulinivorans	Lachnospira_sp003537285	0.2774	0.1878	TLL64_bin.18.fasta	TLL75_bin.70.fasta
69	60	Roseburia_inulinivorans	Bacteroides_ovatus	0.4603	0.018	TLL09_bin.26.fasta	TLL75_bin.70.fasta
69	643	Roseburia_inulinivorans	NS_643	0.1713	0.4505	TLL14_bin.43.fasta	TLL75_bin.70.fasta
69	20	Roseburia_inulinivorans	Faecalibacterium_prausnitzii_K	0.0093	0.97	TLL07_bin.56.fasta	TLL75_bin.70.fasta
69	74	Roseburia_inulinivorans	CAG-81_sp900066535	0.2916	0.1628	TLL90_bin.66.fasta	TLL75_bin.70.fasta
69	139	Roseburia_inulinivorans	Roseburia_intestinalis	0.4075	0.041	TLL39_bin.61.fasta	TLL75_bin.70.fasta
69	280	Roseburia_inulinivorans	Bifidobacterium_adolescentis	-0.3873	0.0569	TLL74_bin.113.fasta	TLL75_bin.70.fasta
69	541	Roseburia_inulinivorans	Blautia_SGB_4795	0.2792	0.1818	TLL101_bin.55.fasta	TLL75_bin.70.fasta
69	332	Roseburia_inulinivorans	Collinsella_sp900542825_SRR1197039_bin.26	-0.1327	0.5524	TLL63_bin.60.fasta	TLL75_bin.70.fasta
69	34	Roseburia_inulinivorans	Blautia_A_wexlerae	0.2614	0.2188	TLL97_bin.80.fasta	TLL75_bin.70.fasta
69	66	Roseburia_inulinivorans	Bacteroides_B_massiliensis	0.3633	0.0669	TLL27_bin.51.fasta	TLL75_bin.70.fasta
69	668	Roseburia_inulinivorans	NS_668	0.2366	0.2627	TLL07_bin.35.fasta	TLL75_bin.70.fasta
69	97	Roseburia_inulinivorans	Eubacterium_E_hallii	-0.226	0.2398	TLL26_bin.1.fasta	TLL75_bin.70.fasta
69	672	Roseburia_inulinivorans	Bacteroides_coprocola_SGB_1891	0.4337	0.029	TLL53_bin.50.fasta	TLL75_bin.70.fasta
69	430	Roseburia_inulinivorans	Clostridium_SGB_4780	-0.5579	0.006	TLL97_bin.22.fasta	TLL75_bin.70.fasta
69	102	Roseburia_inulinivorans	Parabacteroides_distasonis	0.2681	0.2008	TLL87_bin.53.fasta	TLL75_bin.70.fasta
69	674	Roseburia_inulinivorans	Gemmiger_SGB_15295_CID_674	-0.6041	0.002	TLL48_bin.100.fasta	TLL75_bin.70.fasta
69	101	Roseburia_inulinivorans	Agathobacter_rectale	-0.0312	0.8631	TLL04_bin.33.fasta	TLL75_bin.70.fasta
69	679	Roseburia_inulinivorans	Collinsella_aerofaciens_SGB_14631	-0.1987	0.3357	TLL07_bin.31.fasta	TLL75_bin.70.fasta
69	16	Roseburia_inulinivorans	Eubacterium_E_hallii_A	-0.3206	0.1359	TLL62_bin.17.fasta	TLL75_bin.70.fasta
69	338	Roseburia_inulinivorans	Gemmiger_formicilis	-0.5834	0.002	TLL106_bin.7.fasta	TLL75_bin.70.fasta
69	269	Roseburia_inulinivorans	Lachnospiraceae_SGB_4832	0.2339	0.2727	TLL26_bin.100.fasta	TLL75_bin.70.fasta
69	26	Roseburia_inulinivorans	Blautia_A_obeum	0.0228	0.9171	TLL30_bin.87.fasta	TLL75_bin.70.fasta
69	316	Roseburia_inulinivorans	NA_ERR1953522_bin.87	-0.3045	0.1339	TLL93_bin.77.fasta	TLL75_bin.70.fasta
69	25	Roseburia_inulinivorans	Blautia_A_sp900120195	0.1117	0.61240000000000006	TLL103_bin.41.fasta	TLL75_bin.70.fasta
74	309	CAG-81_sp900066535	Agathobacter_faecis	0.1015	0.6184	TLL76_bin.87.fasta	TLL90_bin.66.fasta
74	25	CAG-81_sp900066535	Blautia_A_sp900120195	0.0437	0.8382	TLL103_bin.41.fasta	TLL90_bin.66.fasta
74	284	CAG-81_sp900066535	Bifidobacterium_longum	0.1285	0.5395	TLL98_bin.70.fasta	TLL90_bin.66.fasta
74	35	CAG-81_sp900066535	Blautia_A_sp900066165	-0.0276	0.8961	TLL95_bin.76.fasta	TLL90_bin.66.fasta
74	606	CAG-81_sp900066535	Blautia_A_sp900066335	-0.1557	0.4505	TLL02_bin.63.fasta	TLL90_bin.66.fasta
74	658	CAG-81_sp900066535	Bifidobacterium_catenulatum	-0.2421	0.2428	TLL38_bin.25.fasta	TLL90_bin.66.fasta
74	33	CAG-81_sp900066535	Bacteroides_B_vulgatus	0.3124	0.1169	TLL27_bin.76.fasta	TLL90_bin.66.fasta
74	166	CAG-81_sp900066535	Bacteroides_xylanisolvens	0.2641	0.1858	TLL72_bin.39.fasta	TLL90_bin.66.fasta
74	60	CAG-81_sp900066535	Bacteroides_ovatus	0.2412	0.2697	TLL09_bin.26.fasta	TLL90_bin.66.fasta
74	90	CAG-81_sp900066535	CAG-41_sp900066215	0.0425	0.8362	TLL89_bin.92.fasta	TLL90_bin.66.fasta
74	523	CAG-81_sp900066535	Blautia_A_sp003471165_ERR1578675_bin.45	0.0275	0.9011	TLL34_bin.16.fasta	TLL90_bin.66.fasta
74	22	CAG-81_sp900066535	Agathobaculum_butyriciproducens	0.5749	0.008	TLL73_bin.62.fasta	TLL90_bin.66.fasta
74	66	CAG-81_sp900066535	Bacteroides_B_massiliensis	0.2295	0.2687	TLL27_bin.51.fasta	TLL90_bin.66.fasta
74	13	CAG-81_sp900066535	Acetatifactor_sp900066565	-0.1268	0.5225	TLL23_bin.43.fasta	TLL90_bin.66.fasta
74	452	CAG-81_sp900066535	Alistipes_putredinis	0.096	0.6683	TLL100_bin.80.fasta	TLL90_bin.66.fasta
74	280	CAG-81_sp900066535	Bifidobacterium_adolescentis	-0.2411	0.2348	TLL74_bin.113.fasta	TLL90_bin.66.fasta
74	214	CAG-81_sp900066535	Bacteroides_thetaiotaomicron	0.2009	0.3107	TLL15_bin.24.fasta	TLL90_bin.66.fasta
74	50	CAG-81_sp900066535	Blautia_A_massiliensis	-0.0831	0.6803	TLL15_bin.16.fasta	TLL90_bin.66.fasta
74	672	CAG-81_sp900066535	Bacteroides_coprocola_SGB_1891	0.2616	0.2058	TLL53_bin.50.fasta	TLL90_bin.66.fasta
74	18	CAG-81_sp900066535	Bifidobacterium_pseudocatenulatum	-0.3251	0.1199	TLL49_bin.59.fasta	TLL90_bin.66.fasta
74	26	CAG-81_sp900066535	Blautia_A_obeum	0.0998	0.6583	TLL30_bin.87.fasta	TLL90_bin.66.fasta
74	34	CAG-81_sp900066535	Blautia_A_wexlerae	0.137	0.5165	TLL97_bin.80.fasta	TLL90_bin.66.fasta
74	101	CAG-81_sp900066535	Agathobacter_rectale	0.2014	0.3596	TLL04_bin.33.fasta	TLL90_bin.66.fasta
74	250	CAG-81_sp900066535	Bacteroides_uniformis	0.3459	0.0809	TLL47_bin.18.fasta	TLL90_bin.66.fasta
74	541	CAG-81_sp900066535	Blautia_SGB_4795	0.083	0.6883	TLL101_bin.55.fasta	TLL90_bin.66.fasta
74	154	CAG-81_sp900066535	Anaerostipes_hadrus	-0.185	0.3756	TLL43_bin.39.fasta	TLL90_bin.66.fasta
79	672	Dorea_longicatena	Bacteroides_coprocola_SGB_1891	-0.4737	0.012	TLL53_bin.50.fasta	TLL97_bin.42.fasta
79	430	Dorea_longicatena	Clostridium_SGB_4780	0.4364	0.027	TLL97_bin.22.fasta	TLL97_bin.42.fasta
79	144	Dorea_longicatena	Collinsella_aerofaciens_E	0.0066	0.977	TLL57_bin.37.fasta	TLL97_bin.42.fasta
