Var2_clusterID	Var1_clusterID	Var2	Var1	corr_coeff	pval	Var1_central_node	Var2_central_node
92	27	Faecalicatena_gnavus	Eggerthella_lenta	0.5534	0.006	TLL33_bin.2.fasta	TLL02_bin.78.fasta
92	250	Faecalicatena_gnavus	Bacteroides_uniformis	0.2226	0.2877	TLL47_bin.18.fasta	TLL02_bin.78.fasta
92	18	Faecalicatena_gnavus	Bifidobacterium_pseudocatenulatum	0.14	0.4695	TLL49_bin.59.fasta	TLL02_bin.78.fasta
92	658	Faecalicatena_gnavus	Bifidobacterium_catenulatum	0.1023	0.6054	TLL38_bin.25.fasta	TLL02_bin.78.fasta
92	312	Faecalicatena_gnavus	Blautia_sp000436935	0.3339	0.1009	TLL34_bin.68.fasta	TLL02_bin.78.fasta
92	20	Faecalicatena_gnavus	Faecalibacterium_prausnitzii_K	-0.6378	0.002	TLL07_bin.56.fasta	TLL02_bin.78.fasta
92	9	Faecalicatena_gnavus	Faecalibacterium_prausnitzii_J_CID_9	-0.5518	0.002	TLL102_bin.121.fasta	TLL02_bin.78.fasta
92	309	Faecalicatena_gnavus	Agathobacter_faecis	0.0854	0.6693	TLL76_bin.87.fasta	TLL02_bin.78.fasta
92	146	Faecalicatena_gnavus	Faecalibacterium_SGB_15315	0.1878	0.3407	TLL11_bin.59.fasta	TLL02_bin.78.fasta
94	291	Ruminococcus_E_bromii_B	Ruminococcus_D_bicirculans	0.3576	0.0699	TLL34_bin.50.fasta	TLL86_bin.40.fasta
94	22	Ruminococcus_E_bromii_B	Agathobaculum_butyriciproducens	-0.0139	0.952	TLL73_bin.62.fasta	TLL86_bin.40.fasta
94	17	Ruminococcus_E_bromii_B	Eubacterium_I_ramulus_A	0.1895	0.3576	TLL80_bin.32.fasta	TLL86_bin.40.fasta
94	212	Ruminococcus_E_bromii_B	Lawsonibacter_asaccharolyticus	0.1323	0.5115	TLL23_bin.24.fasta	TLL86_bin.40.fasta
94	62	Ruminococcus_E_bromii_B	Faecalibacterium_prausnitzii_G	-0.2682	0.1818	TLL97_bin.11.fasta	TLL86_bin.40.fasta
94	334	Ruminococcus_E_bromii_B	Collinsella_SGB_14507	-0.4755	0.014	TLL96_bin.12.fasta	TLL86_bin.40.fasta
94	20	Ruminococcus_E_bromii_B	Faecalibacterium_prausnitzii_K	0.0053	0.98	TLL07_bin.56.fasta	TLL86_bin.40.fasta
94	0	Ruminococcus_E_bromii_B	Collinsella_sp002232035	-0.4689	0.009	TLL10_bin.21.fasta	TLL86_bin.40.fasta
94	121	Ruminococcus_E_bromii_B	Eubacterium_I_ramulus	0.4189	0.026	TLL60_bin.40.fasta	TLL86_bin.40.fasta
94	282	Ruminococcus_E_bromii_B	Coprococcus_B_comes	0.0853	0.6723	TLL91_bin.10.fasta	TLL86_bin.40.fasta
94	284	Ruminococcus_E_bromii_B	Bifidobacterium_longum	-0.0114	0.963	TLL98_bin.70.fasta	TLL86_bin.40.fasta
94	236	Ruminococcus_E_bromii_B	Escherichia_flexneri	-0.0603	0.7642	TLL96_bin.32.fasta	TLL86_bin.40.fasta
94	139	Ruminococcus_E_bromii_B	Roseburia_intestinalis	0.2213	0.2687	TLL39_bin.61.fasta	TLL86_bin.40.fasta
94	154	Ruminococcus_E_bromii_B	Anaerostipes_hadrus	0.1867	0.3676	TLL43_bin.39.fasta	TLL86_bin.40.fasta
94	195	Ruminococcus_E_bromii_B	Bifidobacterium_sp002742445	0.0312	0.8871	TLL23_bin.45.fasta	TLL86_bin.40.fasta
94	25	Ruminococcus_E_bromii_B	Blautia_A_sp900120195	-0.1121	0.5794	TLL103_bin.41.fasta	TLL86_bin.40.fasta
94	668	Ruminococcus_E_bromii_B	NS_668	-0.0703	0.7243	TLL07_bin.35.fasta	TLL86_bin.40.fasta
94	214	Ruminococcus_E_bromii_B	Bacteroides_thetaiotaomicron	0.2084	0.2997	TLL15_bin.24.fasta	TLL86_bin.40.fasta
94	658	Ruminococcus_E_bromii_B	Bifidobacterium_catenulatum	0.0234	0.9151	TLL38_bin.25.fasta	TLL86_bin.40.fasta
94	27	Ruminococcus_E_bromii_B	Eggerthella_lenta	0.2664	0.1598	TLL33_bin.2.fasta	TLL86_bin.40.fasta
94	250	Ruminococcus_E_bromii_B	Bacteroides_uniformis	0.0848	0.6743	TLL47_bin.18.fasta	TLL86_bin.40.fasta
94	18	Ruminococcus_E_bromii_B	Bifidobacterium_pseudocatenulatum	-0.0016	0.994	TLL49_bin.59.fasta	TLL86_bin.40.fasta
94	612	Ruminococcus_E_bromii_B	NS_612	0.1605	0.4735	TLL10_bin.42.fasta	TLL86_bin.40.fasta
94	146	Ruminococcus_E_bromii_B	Faecalibacterium_SGB_15315	-0.0038	0.986	TLL11_bin.59.fasta	TLL86_bin.40.fasta
94	9	Ruminococcus_E_bromii_B	Faecalibacterium_prausnitzii_J_CID_9	0.1554	0.4346	TLL102_bin.121.fasta	TLL86_bin.40.fasta
94	523	Ruminococcus_E_bromii_B	Blautia_A_sp003471165_ERR1578675_bin.45	-0.005	0.981	TLL34_bin.16.fasta	TLL86_bin.40.fasta
94	50	Ruminococcus_E_bromii_B	Blautia_A_massiliensis	-0.1507	0.4655	TLL15_bin.16.fasta	TLL86_bin.40.fasta
94	35	Ruminococcus_E_bromii_B	Blautia_A_sp900066165	0.2592	0.1878	TLL95_bin.76.fasta	TLL86_bin.40.fasta
94	144	Ruminococcus_E_bromii_B	Collinsella_aerofaciens_E	-0.5112	0.003	TLL57_bin.37.fasta	TLL86_bin.40.fasta
94	433	Ruminococcus_E_bromii_B	Bacteroides_caccae	0.2295	0.2238	TLL06_bin.48.fasta	TLL86_bin.40.fasta
94	106	Ruminococcus_E_bromii_B	Roseburia_hominis	-0.0542	0.7862	TLL11_bin.53.fasta	TLL86_bin.40.fasta
94	162	Ruminococcus_E_bromii_B	Collinsella_SGB_14425	-0.5404	0.003	TLL72_bin.74.fasta	TLL86_bin.40.fasta
94	672	Ruminococcus_E_bromii_B	Bacteroides_coprocola_SGB_1891	0.275	0.1548	TLL53_bin.50.fasta	TLL86_bin.40.fasta
94	215	Ruminococcus_E_bromii_B	Flavonifractor_sp000508885	-0.0105	0.963	TLL15_bin.50.fasta	TLL86_bin.40.fasta
94	60	Ruminococcus_E_bromii_B	Bacteroides_ovatus	0.2307	0.2448	TLL09_bin.26.fasta	TLL86_bin.40.fasta
94	547	Ruminococcus_E_bromii_B	Faecalibacterium_prausnitzii_H	0.2497	0.2388	TLL03_bin.1.fasta	TLL86_bin.40.fasta
94	338	Ruminococcus_E_bromii_B	Gemmiger_formicilis	0.2478	0.2008	TLL106_bin.7.fasta	TLL86_bin.40.fasta
94	430	Ruminococcus_E_bromii_B	Clostridium_SGB_4780	-0.0928	0.6434	TLL97_bin.22.fasta	TLL86_bin.40.fasta
94	664	Ruminococcus_E_bromii_B	Faecalibacterium_prausnitzii_J_CID_664	0.2937	0.1508	TLL35_bin.66.fasta	TLL86_bin.40.fasta
94	620	Ruminococcus_E_bromii_B	Dorea_longicatena_B	-0.1333	0.4875	TLL62_bin.65.fasta	TLL86_bin.40.fasta
94	541	Ruminococcus_E_bromii_B	Blautia_SGB_4795	0.4318	0.035	TLL101_bin.55.fasta	TLL86_bin.40.fasta
94	69	Ruminococcus_E_bromii_B	Roseburia_inulinivorans	-0.1847	0.3337	TLL75_bin.70.fasta	TLL86_bin.40.fasta
94	66	Ruminococcus_E_bromii_B	Bacteroides_B_massiliensis	0.2339	0.2378	TLL27_bin.51.fasta	TLL86_bin.40.fasta
94	90	Ruminococcus_E_bromii_B	CAG-41_sp900066215	0.5812	0.001	TLL89_bin.92.fasta	TLL86_bin.40.fasta
94	312	Ruminococcus_E_bromii_B	Blautia_sp000436935	0.1209	0.5754	TLL34_bin.68.fasta	TLL86_bin.40.fasta
94	166	Ruminococcus_E_bromii_B	Bacteroides_xylanisolvens	0.304	0.1109	TLL72_bin.39.fasta	TLL86_bin.40.fasta
94	54	Ruminococcus_E_bromii_B	Faecalibacterium_prausnitzii_C	0.1258	0.5315	TLL06_bin.94.fasta	TLL86_bin.40.fasta
94	679	Ruminococcus_E_bromii_B	Collinsella_aerofaciens_SGB_14631	-0.4813	0.014	TLL07_bin.31.fasta	TLL86_bin.40.fasta
94	31	Ruminococcus_E_bromii_B	Faecalibacterium_prausnitzii_E	-0.0707	0.7203	TLL96_bin.33.fasta	TLL86_bin.40.fasta
94	550	Ruminococcus_E_bromii_B	Faecalibacterium_SGB_15345	0.3977	0.045	TLL90_bin.37.fasta	TLL86_bin.40.fasta
94	332	Ruminococcus_E_bromii_B	Collinsella_sp900542825_SRR1197039_bin.26	-0.4888	0.009	TLL63_bin.60.fasta	TLL86_bin.40.fasta
94	10	Ruminococcus_E_bromii_B	KLE1615_sp900066985	0.0757	0.6963	TLL84_bin.27.fasta	TLL86_bin.40.fasta
94	207	Ruminococcus_E_bromii_B	Gemmiger_sp003476825	-0.1498	0.4246	TLL31_bin.94.fasta	TLL86_bin.40.fasta
94	97	Ruminococcus_E_bromii_B	Eubacterium_E_hallii	0.1318	0.4695	TLL26_bin.1.fasta	TLL86_bin.40.fasta
94	102	Ruminococcus_E_bromii_B	Parabacteroides_distasonis	0.1868	0.3347	TLL87_bin.53.fasta	TLL86_bin.40.fasta
94	294	Ruminococcus_E_bromii_B	Faecalibacterium_prausnitzii_D	0.1241	0.5245	TLL105_bin.26.fasta	TLL86_bin.40.fasta
94	309	Ruminococcus_E_bromii_B	Agathobacter_faecis	0.4706	0.016	TLL76_bin.87.fasta	TLL86_bin.40.fasta
94	13	Ruminococcus_E_bromii_B	Acetatifactor_sp900066565	0.0314	0.8711	TLL23_bin.43.fasta	TLL86_bin.40.fasta
94	74	Ruminococcus_E_bromii_B	CAG-81_sp900066535	0.2563	0.1868	TLL90_bin.66.fasta	TLL86_bin.40.fasta
94	546	Ruminococcus_E_bromii_B	Gemmiger_SGB_15299	0.0237	0.9161	TLL62_bin.40.fasta	TLL86_bin.40.fasta
94	330	Ruminococcus_E_bromii_B	NS_330	0.2366	0.2627	TLL72_bin.89.fasta	TLL86_bin.40.fasta
94	242	Ruminococcus_E_bromii_B	Bilophila_wadsworthia	0.1644	0.4216	TLL33_bin.49.fasta	TLL86_bin.40.fasta
94	606	Ruminococcus_E_bromii_B	Blautia_A_sp900066335	-0.1814	0.3716	TLL02_bin.63.fasta	TLL86_bin.40.fasta
94	665	Ruminococcus_E_bromii_B	NS_665	-0.4742	0.015	TLL68_bin.41.fasta	TLL86_bin.40.fasta
94	34	Ruminococcus_E_bromii_B	Blautia_A_wexlerae	-0.015	0.9361	TLL97_bin.80.fasta	TLL86_bin.40.fasta
94	253	Ruminococcus_E_bromii_B	Bacteroides_stercoris	0.183	0.3357	TLL60_bin.72.fasta	TLL86_bin.40.fasta
94	296	Ruminococcus_E_bromii_B	Parabacteroides_johnsonii	0.3493	0.0689	TLL21_bin.30.fasta	TLL86_bin.40.fasta
94	325	Ruminococcus_E_bromii_B	Dorea_formicigenerans_SGB_4575	0.1671	0.4356	TLL35_bin.77.fasta	TLL86_bin.40.fasta
94	264	Ruminococcus_E_bromii_B	Oscillibacter_sp900066435	-0.1186	0.5485	TLL05_bin.122.fasta	TLL86_bin.40.fasta
94	26	Ruminococcus_E_bromii_B	Blautia_A_obeum	-0.1908	0.3097	TLL30_bin.87.fasta	TLL86_bin.40.fasta
94	460	Ruminococcus_E_bromii_B	Enterocloster_sp900541315_SRR3582149_bin.15	-0.0647	0.7662	TLL90_bin.65.fasta	TLL86_bin.40.fasta
94	674	Ruminococcus_E_bromii_B	Gemmiger_SGB_15295_CID_674	0.1264	0.5185	TLL48_bin.100.fasta	TLL86_bin.40.fasta
94	643	Ruminococcus_E_bromii_B	NS_643	0.1812	0.4426	TLL14_bin.43.fasta	TLL86_bin.40.fasta
94	506	Ruminococcus_E_bromii_B	Fusicatenibacter_saccharivorans	-0.2817	0.1499	TLL54_bin.14.fasta	TLL86_bin.40.fasta
94	316	Ruminococcus_E_bromii_B	NA_ERR1953522_bin.87	-0.4231	0.024	TLL93_bin.77.fasta	TLL86_bin.40.fasta
94	131	Ruminococcus_E_bromii_B	Megamonas_funiformis	-0.1824	0.3427	TLL44_bin.51.fasta	TLL86_bin.40.fasta
94	614	Ruminococcus_E_bromii_B	Collinsella_SGB_14400	-0.493	0.005	TLL12_bin.19.fasta	TLL86_bin.40.fasta
94	143	Ruminococcus_E_bromii_B	Faecalibacterium_SGB_15346	0.1236	0.5834	TLL08_bin.14.fasta	TLL86_bin.40.fasta
94	318	Ruminococcus_E_bromii_B	NS_318	0.1304	0.5305	TLL56_bin.56.fasta	TLL86_bin.40.fasta
94	304	Ruminococcus_E_bromii_B	Clostridium_M_sp000431375	0.0538	0.7822	TLL85_bin.41.fasta	TLL86_bin.40.fasta
94	33	Ruminococcus_E_bromii_B	Bacteroides_B_vulgatus	0.2317	0.2577	TLL27_bin.76.fasta	TLL86_bin.40.fasta
94	79	Ruminococcus_E_bromii_B	Dorea_longicatena	0.2422	0.2028	TLL97_bin.42.fasta	TLL86_bin.40.fasta
94	16	Ruminococcus_E_bromii_B	Eubacterium_E_hallii_A	0.3606	0.0619	TLL62_bin.17.fasta	TLL86_bin.40.fasta
94	7	Ruminococcus_E_bromii_B	Gemmiger_SGB_15295_CID_7	0.1831	0.3516	TLL61_bin.62.fasta	TLL86_bin.40.fasta
94	101	Ruminococcus_E_bromii_B	Agathobacter_rectale	0.2733	0.1558	TLL04_bin.33.fasta	TLL86_bin.40.fasta
94	125	Ruminococcus_E_bromii_B	Clostridium_Q_sp003024715	0.0195	0.9221	TLL53_bin.12.fasta	TLL86_bin.40.fasta
94	269	Ruminococcus_E_bromii_B	Lachnospiraceae_SGB_4832	-0.1286	0.5215	TLL26_bin.100.fasta	TLL86_bin.40.fasta
94	29	Ruminococcus_E_bromii_B	Lachnospira_sp003537285	0.3114	0.0879	TLL64_bin.18.fasta	TLL86_bin.40.fasta
94	92	Ruminococcus_E_bromii_B	Faecalicatena_gnavus	-0.123	0.5485	TLL02_bin.78.fasta	TLL86_bin.40.fasta
94	280	Ruminococcus_E_bromii_B	Bifidobacterium_adolescentis	0.2314	0.2537	TLL74_bin.113.fasta	TLL86_bin.40.fasta
94	258	Ruminococcus_E_bromii_B	Parabacteroides_merdae	0.1526	0.4555	TLL01_bin.36.fasta	TLL86_bin.40.fasta
97	282	Eubacterium_E_hallii	Coprococcus_B_comes	-0.0626	0.7632	TLL91_bin.10.fasta	TLL26_bin.1.fasta
97	22	Eubacterium_E_hallii	Agathobaculum_butyriciproducens	-0.1676	0.3946	TLL73_bin.62.fasta	TLL26_bin.1.fasta
97	304	Eubacterium_E_hallii	Clostridium_M_sp000431375	0.1296	0.5175	TLL85_bin.41.fasta	TLL26_bin.1.fasta
97	34	Eubacterium_E_hallii	Blautia_A_wexlerae	0.1233	0.5425	TLL97_bin.80.fasta	TLL26_bin.1.fasta
97	79	Eubacterium_E_hallii	Dorea_longicatena	0.4013	0.039	TLL97_bin.42.fasta	TLL26_bin.1.fasta
97	658	Eubacterium_E_hallii	Bifidobacterium_catenulatum	0.2355	0.2308	TLL38_bin.25.fasta	TLL26_bin.1.fasta
97	74	Eubacterium_E_hallii	CAG-81_sp900066535	0.2512	0.2128	TLL90_bin.66.fasta	TLL26_bin.1.fasta
97	27	Eubacterium_E_hallii	Eggerthella_lenta	-0.113	0.5684	TLL33_bin.2.fasta	TLL26_bin.1.fasta
97	606	Eubacterium_E_hallii	Blautia_A_sp900066335	-0.092	0.6523	TLL02_bin.63.fasta	TLL26_bin.1.fasta
97	325	Eubacterium_E_hallii	Dorea_formicigenerans_SGB_4575	-0.0061	0.972	TLL35_bin.77.fasta	TLL26_bin.1.fasta
97	523	Eubacterium_E_hallii	Blautia_A_sp003471165_ERR1578675_bin.45	0.0582	0.7892	TLL34_bin.16.fasta	TLL26_bin.1.fasta
97	35	Eubacterium_E_hallii	Blautia_A_sp900066165	-0.1266	0.5405	TLL95_bin.76.fasta	TLL26_bin.1.fasta
97	50	Eubacterium_E_hallii	Blautia_A_massiliensis	-0.027	0.9021	TLL15_bin.16.fasta	TLL26_bin.1.fasta
97	166	Eubacterium_E_hallii	Bacteroides_xylanisolvens	-0.0829	0.6853	TLL72_bin.39.fasta	TLL26_bin.1.fasta
97	13	Eubacterium_E_hallii	Acetatifactor_sp900066565	-0.1479	0.4466	TLL23_bin.43.fasta	TLL26_bin.1.fasta
97	672	Eubacterium_E_hallii	Bacteroides_coprocola_SGB_1891	-0.254	0.2178	TLL53_bin.50.fasta	TLL26_bin.1.fasta
97	253	Eubacterium_E_hallii	Bacteroides_stercoris	-0.1808	0.3606	TLL60_bin.72.fasta	TLL26_bin.1.fasta
97	25	Eubacterium_E_hallii	Blautia_A_sp900120195	0.3267	0.1259	TLL103_bin.41.fasta	TLL26_bin.1.fasta
97	0	Eubacterium_E_hallii	Collinsella_sp002232035	0.0172	0.9311	TLL10_bin.21.fasta	TLL26_bin.1.fasta
97	541	Eubacterium_E_hallii	Blautia_SGB_4795	0.0364	0.8631	TLL101_bin.55.fasta	TLL26_bin.1.fasta
97	66	Eubacterium_E_hallii	Bacteroides_B_massiliensis	-0.2461	0.1928	TLL27_bin.51.fasta	TLL26_bin.1.fasta
97	26	Eubacterium_E_hallii	Blautia_A_obeum	0.3056	0.1369	TLL30_bin.87.fasta	TLL26_bin.1.fasta
97	280	Eubacterium_E_hallii	Bifidobacterium_adolescentis	0.3612	0.0579	TLL74_bin.113.fasta	TLL26_bin.1.fasta
97	334	Eubacterium_E_hallii	Collinsella_SGB_14507	0.1119	0.6024	TLL96_bin.12.fasta	TLL26_bin.1.fasta
97	60	Eubacterium_E_hallii	Bacteroides_ovatus	-0.0992	0.6563	TLL09_bin.26.fasta	TLL26_bin.1.fasta
97	679	Eubacterium_E_hallii	Collinsella_aerofaciens_SGB_14631	0.1217	0.5295	TLL07_bin.31.fasta	TLL26_bin.1.fasta
97	144	Eubacterium_E_hallii	Collinsella_aerofaciens_E	0.0827	0.6923	TLL57_bin.37.fasta	TLL26_bin.1.fasta
97	614	Eubacterium_E_hallii	Collinsella_SGB_14400	-0.0562	0.8012	TLL12_bin.19.fasta	TLL26_bin.1.fasta
97	33	Eubacterium_E_hallii	Bacteroides_B_vulgatus	-0.0968	0.6354	TLL27_bin.76.fasta	TLL26_bin.1.fasta
97	620	Eubacterium_E_hallii	Dorea_longicatena_B	0.2034	0.3227	TLL62_bin.65.fasta	TLL26_bin.1.fasta
97	214	Eubacterium_E_hallii	Bacteroides_thetaiotaomicron	-0.1712	0.3876	TLL15_bin.24.fasta	TLL26_bin.1.fasta
97	460	Eubacterium_E_hallii	Enterocloster_sp900541315_SRR3582149_bin.15	0.2616	0.2078	TLL90_bin.65.fasta	TLL26_bin.1.fasta
97	284	Eubacterium_E_hallii	Bifidobacterium_longum	-0.2329	0.2527	TLL98_bin.70.fasta	TLL26_bin.1.fasta
97	332	Eubacterium_E_hallii	Collinsella_sp900542825_SRR1197039_bin.26	-0.0751	0.6983	TLL63_bin.60.fasta	TLL26_bin.1.fasta
97	250	Eubacterium_E_hallii	Bacteroides_uniformis	-0.4451	0.019	TLL47_bin.18.fasta	TLL26_bin.1.fasta
97	18	Eubacterium_E_hallii	Bifidobacterium_pseudocatenulatum	0.3366	0.0939	TLL49_bin.59.fasta	TLL26_bin.1.fasta
97	433	Eubacterium_E_hallii	Bacteroides_caccae	-0.3522	0.0699	TLL06_bin.48.fasta	TLL26_bin.1.fasta
97	90	Eubacterium_E_hallii	CAG-41_sp900066215	0.1401	0.4965	TLL89_bin.92.fasta	TLL26_bin.1.fasta
97	312	Eubacterium_E_hallii	Blautia_sp000436935	0.1109	0.6024	TLL34_bin.68.fasta	TLL26_bin.1.fasta
97	430	Eubacterium_E_hallii	Clostridium_SGB_4780	0.2769	0.1688	TLL97_bin.22.fasta	TLL26_bin.1.fasta
97	101	Eubacterium_E_hallii	Agathobacter_rectale	0.3947	0.043	TLL04_bin.33.fasta	TLL26_bin.1.fasta
97	242	Eubacterium_E_hallii	Bilophila_wadsworthia	0.0378	0.8561	TLL33_bin.49.fasta	TLL26_bin.1.fasta
97	195	Eubacterium_E_hallii	Bifidobacterium_sp002742445	0.3315	0.0849	TLL23_bin.45.fasta	TLL26_bin.1.fasta
97	154	Eubacterium_E_hallii	Anaerostipes_hadrus	0.1034	0.6304	TLL43_bin.39.fasta	TLL26_bin.1.fasta
97	309	Eubacterium_E_hallii	Agathobacter_faecis	0.1331	0.4855	TLL76_bin.87.fasta	TLL26_bin.1.fasta
97	125	Eubacterium_E_hallii	Clostridium_Q_sp003024715	-0.3294	0.0829	TLL53_bin.12.fasta	TLL26_bin.1.fasta
97	236	Eubacterium_E_hallii	Escherichia_flexneri	-0.0153	0.9371	TLL96_bin.32.fasta	TLL26_bin.1.fasta
97	162	Eubacterium_E_hallii	Collinsella_SGB_14425	0.0352	0.8511	TLL72_bin.74.fasta	TLL26_bin.1.fasta
101	13	Agathobacter_rectale	Acetatifactor_sp900066565	0.0631	0.7522	TLL23_bin.43.fasta	TLL04_bin.33.fasta
101	309	Agathobacter_rectale	Agathobacter_faecis	0.113	0.5744	TLL76_bin.87.fasta	TLL04_bin.33.fasta
102	166	Parabacteroides_distasonis	Bacteroides_xylanisolvens	0.8172	0.001	TLL72_bin.39.fasta	TLL87_bin.53.fasta
102	62	Parabacteroides_distasonis	Faecalibacterium_prausnitzii_G	-0.17	0.3896	TLL97_bin.11.fasta	TLL87_bin.53.fasta
102	162	Parabacteroides_distasonis	Collinsella_SGB_14425	-0.4245	0.031	TLL72_bin.74.fasta	TLL87_bin.53.fasta
102	236	Parabacteroides_distasonis	Escherichia_flexneri	0.2949	0.1449	TLL96_bin.32.fasta	TLL87_bin.53.fasta
102	334	Parabacteroides_distasonis	Collinsella_SGB_14507	-0.3794	0.044	TLL96_bin.12.fasta	TLL87_bin.53.fasta
102	269	Parabacteroides_distasonis	Lachnospiraceae_SGB_4832	0.3176	0.1189	TLL26_bin.100.fasta	TLL87_bin.53.fasta
102	22	Parabacteroides_distasonis	Agathobaculum_butyriciproducens	-0.3025	0.1149	TLL73_bin.62.fasta	TLL87_bin.53.fasta
102	25	Parabacteroides_distasonis	Blautia_A_sp900120195	0.2496	0.2458	TLL103_bin.41.fasta	TLL87_bin.53.fasta
102	90	Parabacteroides_distasonis	CAG-41_sp900066215	0.2473	0.1978	TLL89_bin.92.fasta	TLL87_bin.53.fasta
102	29	Parabacteroides_distasonis	Lachnospira_sp003537285	0.1571	0.4146	TLL64_bin.18.fasta	TLL87_bin.53.fasta
102	338	Parabacteroides_distasonis	Gemmiger_formicilis	-0.4862	0.009	TLL106_bin.7.fasta	TLL87_bin.53.fasta
102	60	Parabacteroides_distasonis	Bacteroides_ovatus	0.8039	0.001	TLL09_bin.26.fasta	TLL87_bin.53.fasta
102	294	Parabacteroides_distasonis	Faecalibacterium_prausnitzii_D	-0.3662	0.0669	TLL105_bin.26.fasta	TLL87_bin.53.fasta
102	332	Parabacteroides_distasonis	Collinsella_sp900542825_SRR1197039_bin.26	-0.5119	0.006	TLL63_bin.60.fasta	TLL87_bin.53.fasta
102	312	Parabacteroides_distasonis	Blautia_sp000436935	0.1432	0.5155	TLL34_bin.68.fasta	TLL87_bin.53.fasta
102	679	Parabacteroides_distasonis	Collinsella_aerofaciens_SGB_14631	-0.2649	0.1798	TLL07_bin.31.fasta	TLL87_bin.53.fasta
102	54	Parabacteroides_distasonis	Faecalibacterium_prausnitzii_C	-0.2028	0.3047	TLL06_bin.94.fasta	TLL87_bin.53.fasta
102	665	Parabacteroides_distasonis	NS_665	-0.3589	0.0709	TLL68_bin.41.fasta	TLL87_bin.53.fasta
102	214	Parabacteroides_distasonis	Bacteroides_thetaiotaomicron	0.8785	0.001	TLL15_bin.24.fasta	TLL87_bin.53.fasta
102	460	Parabacteroides_distasonis	Enterocloster_sp900541315_SRR3582149_bin.15	0.604	0.004	TLL90_bin.65.fasta	TLL87_bin.53.fasta
102	31	Parabacteroides_distasonis	Faecalibacterium_prausnitzii_E	-0.2451	0.2128	TLL96_bin.33.fasta	TLL87_bin.53.fasta
102	325	Parabacteroides_distasonis	Dorea_formicigenerans_SGB_4575	0.5361	0.008	TLL35_bin.77.fasta	TLL87_bin.53.fasta
102	264	Parabacteroides_distasonis	Oscillibacter_sp900066435	0.2238	0.2617	TLL05_bin.122.fasta	TLL87_bin.53.fasta
102	10	Parabacteroides_distasonis	KLE1615_sp900066985	-0.4638	0.017	TLL84_bin.27.fasta	TLL87_bin.53.fasta
102	658	Parabacteroides_distasonis	Bifidobacterium_catenulatum	-0.2308	0.2727	TLL38_bin.25.fasta	TLL87_bin.53.fasta
102	50	Parabacteroides_distasonis	Blautia_A_massiliensis	-0.2533	0.1988	TLL15_bin.16.fasta	TLL87_bin.53.fasta
102	66	Parabacteroides_distasonis	Bacteroides_B_massiliensis	0.7355	0.001	TLL27_bin.51.fasta	TLL87_bin.53.fasta
102	101	Parabacteroides_distasonis	Agathobacter_rectale	-0.3312	0.0929	TLL04_bin.33.fasta	TLL87_bin.53.fasta
102	18	Parabacteroides_distasonis	Bifidobacterium_pseudocatenulatum	-0.1375	0.4725	TLL49_bin.59.fasta	TLL87_bin.53.fasta
102	250	Parabacteroides_distasonis	Bacteroides_uniformis	0.5328	0.005	TLL47_bin.18.fasta	TLL87_bin.53.fasta
102	35	Parabacteroides_distasonis	Blautia_A_sp900066165	0.6247	0.002	TLL95_bin.76.fasta	TLL87_bin.53.fasta
102	121	Parabacteroides_distasonis	Eubacterium_I_ramulus	0.2628	0.1978	TLL60_bin.40.fasta	TLL87_bin.53.fasta
102	672	Parabacteroides_distasonis	Bacteroides_coprocola_SGB_1891	0.8337	0.001	TLL53_bin.50.fasta	TLL87_bin.53.fasta
102	195	Parabacteroides_distasonis	Bifidobacterium_sp002742445	-0.3176	0.0939	TLL23_bin.45.fasta	TLL87_bin.53.fasta
102	430	Parabacteroides_distasonis	Clostridium_SGB_4780	-0.2843	0.1499	TLL97_bin.22.fasta	TLL87_bin.53.fasta
102	523	Parabacteroides_distasonis	Blautia_A_sp003471165_ERR1578675_bin.45	0.4891	0.013	TLL34_bin.16.fasta	TLL87_bin.53.fasta
102	212	Parabacteroides_distasonis	Lawsonibacter_asaccharolyticus	0.1392	0.4985	TLL23_bin.24.fasta	TLL87_bin.53.fasta
102	144	Parabacteroides_distasonis	Collinsella_aerofaciens_E	-0.443	0.018	TLL57_bin.37.fasta	TLL87_bin.53.fasta
102	643	Parabacteroides_distasonis	NS_643	0.4473	0.0609	TLL14_bin.43.fasta	TLL87_bin.53.fasta
102	20	Parabacteroides_distasonis	Faecalibacterium_prausnitzii_K	-0.5342	0.003	TLL07_bin.56.fasta	TLL87_bin.53.fasta
102	131	Parabacteroides_distasonis	Megamonas_funiformis	-0.1371	0.4885	TLL44_bin.51.fasta	TLL87_bin.53.fasta
102	664	Parabacteroides_distasonis	Faecalibacterium_prausnitzii_J_CID_664	-0.358	0.0769	TLL35_bin.66.fasta	TLL87_bin.53.fasta
102	215	Parabacteroides_distasonis	Flavonifractor_sp000508885	0.5741	0.005	TLL15_bin.50.fasta	TLL87_bin.53.fasta
102	7	Parabacteroides_distasonis	Gemmiger_SGB_15295_CID_7	0.0062	0.975	TLL61_bin.62.fasta	TLL87_bin.53.fasta
102	668	Parabacteroides_distasonis	NS_668	0.3415	0.1119	TLL07_bin.35.fasta	TLL87_bin.53.fasta
102	26	Parabacteroides_distasonis	Blautia_A_obeum	-0.1647	0.4116	TLL30_bin.87.fasta	TLL87_bin.53.fasta
102	612	Parabacteroides_distasonis	NS_612	0.5821	0.004	TLL10_bin.42.fasta	TLL87_bin.53.fasta
